OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price,Latitude,Longitude,Geocoding Status,Geocoding Query
52452,PLAINVIEW TRAVEL PLAZA,"US-41, EXIT 113 & SR-26",Oshkosh,WI,444,3.199,44.0206919,-88.5408574,success,"PLAINVIEW TRAVEL PLAZA, Oshkosh, WI, USA"
52454,PILOT TRAVEL CENTERS #6,"I-70, EXIT 178 & SR-209",Cambridge,OH,315,3.509,39.997112,-81.577047,success,"PILOT TRAVEL CENTERS #6, Cambridge, OH, USA"
52455,LOVES TRAVEL STOP #266,"I-35, EXIT 32",Ardmore,OK,253,3.649,34.188163,-97.1718501,success,"LOVES TRAVEL STOP #266, Ardmore, OK, USA"
52456,PILOT TRAVEL CENTERS #317,"I-44, EXIT 4 (ST 435)",Joplin,MO,277,3.41233333,37.0841838,-94.5133385,success,"PILOT TRAVEL CENTERS #317, Joplin, MO, USA"
52458,PILOT TRAVEL CENTERS #332,"I-40, EXIT 161 & SR-391",North Little Rock,AR,695,3.239,34.769536,-92.2670941,success,"PILOT TRAVEL CENTERS #332, North Little Rock, AR, USA"
52461,FLORENCE VALERO,US-130,Burlington,NJ,160,3.13566666,40.0712218,-74.8648859,success,"FLORENCE VALERO, Burlington, NJ, USA"
52463,PILOT TRAVEL CENTERS #341,"I-15, EXIT 48",North Las Vegas,NV,910,3.69566666,36.2005191,-115.1214745,success,"PILOT TRAVEL CENTERS #341, North Las Vegas, NV, USA"
52464,7-ELEVEN #40118,ST 220 & I-180,Muncy,PA,138,4.359,41.2379474,-76.8125199,success,"7-ELEVEN #40118, Muncy, PA, USA"
52465,FLYING J TRAVEL PLAZA #605,"I-40, EXIT 84",Russellville,AR,695,3.369,35.2784173,-93.1337856,success,"FLYING J TRAVEL PLAZA #605, Russellville, AR, USA"
52466,FLYING J TRAVEL PLAZA #784,"I-95, EXIT 100 & SR-272",North East,MD,22,4.199,39.5992989,-75.9424217,success,"FLYING J TRAVEL PLAZA #784, North East, MD, USA"
52467,FLYING J TRAVEL PLAZA #712,"I-20, EXIT 70",Columbia,SC,135,3.43233333,34.000754,-81.0352313,success,"FLYING J TRAVEL PLAZA #712, Columbia, SC, USA"
52468,FLYING J TRAVEL PLAZA #703,"I-40, EXIT 140",Oklahoma City,OK,483,3.309,35.4729886,-97.5170536,success,"FLYING J TRAVEL PLAZA #703, Oklahoma City, OK, USA"
52469,LOVES TRAVEL STOPS #269,US-287/US-82/SR-79 & US-281,Wichita Falls,TX,770,3.149,33.887211,-98.469002,success,"LOVES TRAVEL STOPS #269, Wichita Falls, TX, USA"
52470,QUIKTRIP #562,"I-80, EXIT 136",Des Moines,IA,320,3.04733333,41.6293824,-93.545287,success,"QUIKTRIP #562, Des Moines, IA, USA"
52471,FLYING J TRAVEL PLAZA #695,"I-75, EXIT 135",Beaverdam,OH,411,3.33066666,40.8329922,-83.9742825,success,"FLYING J TRAVEL PLAZA #695, Beaverdam, OH, USA"
52472,FLYING J TRAVEL PLAZA #708,"I-81, EXIT 52",Carlisle,PA,70,4.109,40.201499,-77.1890783,success,"FLYING J TRAVEL PLAZA #708, Carlisle, PA, USA"
52473,FLYING J TRAVEL PLAZA #743,"I-15, EXIT 222",Nephi,UT,835,3.71566666,39.7102336,-111.836321,success,"FLYING J TRAVEL PLAZA #743, Nephi, UT, USA"
52474,PILOT TRAVEL CENTERS #17,"I-94, EXIT 104",Battle Creek,MI,406,3.959,42.3192548,-85.1824269,success,"PILOT TRAVEL CENTERS #17, Battle Creek, MI, USA"
52477,PETRO FARGO #361,"I-94, EXIT 348",Fargo,ND,341,3.499,46.850723,-96.863013,success,"PETRO FARGO #361, Fargo, ND, USA"
52478,LOVES TRAVEL STOP #418,"I-64, EXIT 172",Grayson,KY,255,3.75566666,38.341563,-82.941797,success,"LOVES TRAVEL STOP #418, Grayson, KY, USA"
52479,PETRO CARNESVILLE #377,"I-85, EXIT 160",Carnesville,GA,16,3.154,34.364779,-83.233505,success,"PETRO CARNESVILLE #377, Carnesville, GA, USA"
52480,LOVES TRAVEL STOP #268,US6-9 & US-75,Atoka,OK,253,3.489,34.3668139,-96.1411971,success,"LOVES TRAVEL STOP #268, Atoka, OK, USA"
52482,KING TRAVEL PLAZA,"I-95, EXIT 6",Kingsland,GA,75,3.109,30.845378,-81.6760637,success,"KING TRAVEL PLAZA, Kingsland, GA, USA"
52483,FLYING J TRAVEL PLAZA #659,"I-70, EXIT 253",Salina,KS,523,3.77233333,38.8402805,-97.6114237,success,"FLYING J TRAVEL PLAZA #659, Salina, KS, USA"
52484,KWIK STAR #303,"I-80, EXIT 201 & US-21",Brooklyn,IA,380,3.129,41.7286464,-92.4455938,success,"KWIK STAR #303, Brooklyn, IA, USA"
52493,10 ACRE TRUCKSTOP,"HWY-401, EXIT 53B & HWY 1",Belleville,ON,420,3.45750874,44.033617,-73.40869,success,"10 ACRE TRUCKSTOP, Belleville, ON, USA"
52510,Valero,SR-9,Maysville,KY,312,3.599,38.6329181,-83.7950938,success,"Valero, Maysville, KY, USA"
52511,JOES JUNCTION #9,"I-65, RAYMOND EXIT",Indianapolis,IN,375,3.459,39.7683331,-86.1583502,success,"JOES JUNCTION #9, Indianapolis, IN, USA"
52512,LOVES TRAVEL STOPS #270,"I-20, EXIT 349",Ranger,TX,575,3.189,32.441821,-98.694711,success,"LOVES TRAVEL STOPS #270, Ranger, TX, USA"
52513,FLYING J TRAVEL PLAZA #678,"I-20 & I-55, EXIT 47",Pearl,MS,760,3.149,32.2735792,-90.127881,success,"FLYING J TRAVEL PLAZA #678, Pearl, MS, USA"
52514,FLYING J TRAVEL PLAZA #671,"I-55, EXIT 58",Matthews,MO,275,3.239,36.7592218,-89.5867458,success,"FLYING J TRAVEL PLAZA #671, Matthews, MO, USA"
52516,FLYING J TRAVEL PLAZA #612,"I-40, EXIT 255",Winslow,AZ,930,3.624,35.0241984,-110.6973463,success,"FLYING J TRAVEL PLAZA #612, Winslow, AZ, USA"
52517,STRIPES 7FLEET #42562,US-84 & US-385,Littlefield,TX,700,3.199,33.9189172,-102.332836,success,"STRIPES 7FLEET #42562, Littlefield, TX, USA"
52520,DANDY MINI MART #19,"ROUTE 17, EXIT 59-A",Sayre,PA,190,3.99233333,41.980867,-76.516487,success,"DANDY MINI MART #19, Sayre, PA, USA"
52527,PETRO STOPPING CENTER #323,"I-75, EXIT 368",Reddick,FL,225,3.35233333,29.3666393,-82.1973184,success,"PETRO STOPPING CENTER #323, Reddick, FL, USA"
52528,QUIKTRIP #150,"I-70, EXIT 28",Oak Grove,MO,400,2.959,39.0132542,-94.1274421,success,"QUIKTRIP #150, Oak Grove, MO, USA"
52529,BIG SKY TRUCK STOP,"I-15, EXIT 56 N",Dillon,MT,786,3.689,45.2141249,-112.6346079,success,"BIG SKY TRUCK STOP, Dillon, MT, USA"
52531,FLYING J FUEL STOP #768,"I-435, EXIT 57",Kansas City,MO,400,3.38233333,39.100105,-94.5781416,success,"FLYING J FUEL STOP #768, Kansas City, MO, USA"
52534,LEES FOOD MART #1122,"I-75, EXIT 122 & SR-61",Clinton,TN,405,2.969,36.1034126,-84.1318632,success,"LEES FOOD MART #1122, Clinton, TN, USA"
52535,PWI #115,"I-45, EXIT 178",Buffalo,TX,765,2.899,31.4634891,-96.0641283,success,"PWI #115, Buffalo, TX, USA"
52537,TA Express Osseo #431,"I-94, EXIT 88",Osseo,WI,448,3.469,44.5772777,-91.2228203,success,"TA Express Osseo #431, Osseo, WI, USA"
52539,PILOT TRAVEL CENTERS #331,"I-285 , EXIT 51",Atlanta,GA,18,3.599,33.7544657,-84.3898151,success,"PILOT TRAVEL CENTERS #331, Atlanta, GA, USA"
52541,PANTRY TRUCKSTOP,US-2/US-41,Rapid River,MI,360,3.499,45.9269087,-86.9670846,success,"PANTRY TRUCKSTOP, Rapid River, MI, USA"
52542,FLYING J TRAVEL PLAZA #624,"I-75, EXIT 285 & SR-52",San Antonio,FL,225,3.599,28.3361142,-82.2745308,success,"FLYING J TRAVEL PLAZA #624, San Antonio, FL, USA"
52546,CIRCLE K #2723910,US-84 & US-27,Bainbridge,GA,20,3.599,30.888121,-84.565391,success,"CIRCLE K #2723910, Bainbridge, GA, USA"
52548,Henderson Fuel Mart,"I-80, EXIT 342",Henderson,NE,350,2.899,40.7810033,-97.8123127,success,"Henderson Fuel Mart, Henderson, NE, USA"
52549,SPEEDWAY #3328,"I-77, EXIT 159 A",Cleveland,OH,305,3.799,41.4592071,-81.8052909,success,"SPEEDWAY #3328, Cleveland, OH, USA"
52550,PILOT TRAVEL CENTERS #404,"I-24, EXIT 81 SE",Murfreesboro,TN,460,3.47233333,35.8460396,-86.3921096,success,"PILOT TRAVEL CENTERS #404, Murfreesboro, TN, USA"
52551,PILOT TRAVEL CENTERS #374,"I-10, EXIT 142 & SR-71",Marianna,FL,20,3.599,30.7743596,-85.2268735,success,"PILOT TRAVEL CENTERS #374, Marianna, FL, USA"
52552,FLYING J TRAVEL PLAZA #672,"I-49/US-71, EXIT167 & CR-J",Peculiar,MO,400,3.42233333,38.7145481,-94.4611204,success,"FLYING J TRAVEL PLAZA #672, Peculiar, MO, USA"
52553,FLYING J TRAVEL PLAZA #689,"I-40, EXIT 153",Albuquerque,NM,580,3.549,35.0793683,-106.7457342,success,"FLYING J TRAVEL PLAZA #689, Albuquerque, NM, USA"
52557,SPRINT MART #40,US-72 & SR-247,Tuscumbia,AL,615,3.189,34.7318811,-87.7028627,success,"SPRINT MART #40, Tuscumbia, AL, USA"
52558,LOVES TRAVEL STOP #271,"I-40, EXIT 37 & US-219",Ozark,AR,695,3.39233333,35.511455,-93.822583,success,"LOVES TRAVEL STOP #271, Ozark, AR, USA"
52562,MOBIL,"I-87, EXIT 36",Plattsburgh,NY,39,3.799,44.708864,-73.454302,success,"MOBIL, Plattsburgh, NY, USA"
52563,FLYING J TRAVEL PLAZA #631,"I-75, EXIT 2",Lake Park,GA,20,3.32233333,30.6828653,-83.1798644,success,"FLYING J TRAVEL PLAZA #631, Lake Park, GA, USA"
52564,FLYING J TRAVEL PLAZA #669,"I-44, EXIT 11A & US-71/SR-249 & SR-FF",Joplin,MO,277,3.41233333,37.0841838,-94.5133385,success,"FLYING J TRAVEL PLAZA #669, Joplin, MO, USA"
52565,PILOT TRAVEL CENTERS #377,"I-35, EXIT 13",Laredo,TX,693,3.599,27.5079211,-99.5069834,success,"PILOT TRAVEL CENTERS #377, Laredo, TX, USA"
52566,YUMM,"I-35, EXIT 8",Laredo,TX,598,2.87566666,27.529944,-99.468294,success,"YUMM, Laredo, TX, USA"
52575,PILOT TRAVEL CENTERS #775,"I-15, EXIT 4",Saint George,UT,910,3.67566666,37.0597045,-113.5819528,success,"PILOT TRAVEL CENTERS #775, Saint George, UT, USA"
52577,PILOT TRAVEL CENTER #329,"I-29 & I-80, EXIT 1B",Council Bluffs,IA,319,3.659,41.2362065,-95.8783883,success,"PILOT TRAVEL CENTER #329, Council Bluffs, IA, USA"
52580,LOVES TRAVEL STOP #405,"I-95, EXIT 29",Brunswick,GA,75,3.321,31.1499528,-81.4914894,success,"LOVES TRAVEL STOP #405, Brunswick, GA, USA"
52581,TA WILLCOX TRAVEL CENTER,"I-10, EXIT 340",Willcox,AZ,980,3.28233333,32.2529138,-109.8315759,success,"TA WILLCOX TRAVEL CENTER, Willcox, AZ, USA"
52582,JRs Oasis,SR-50,Yankton,SD,572,3.149,42.880534,-97.3533982,success,"JRs Oasis, Yankton, SD, USA"
52585,SUPERPUMPER #22,"I-94, EXIT 42",Belfield,ND,807,3.529,46.8852906,-103.1996219,success,"SUPERPUMPER #22, Belfield, ND, USA"
52587,PILOT TRAVEL CENTERS #380,"I-81, EXIT 25 & I-90, EXIT 36",Liverpool,NY,220,4.159,43.106456,-76.217705,success,"PILOT TRAVEL CENTERS #380, Liverpool, NY, USA"
52588,STRIPES #42564,US-87,Lubbock,TX,700,3.199,33.5204279,-101.8452804,success,"STRIPES #42564, Lubbock, TX, USA"
52590,FLYING J TRAVEL PLAZA #661,"I-65, EXIT 2 & US-31W",Franklin,KY,415,3.169,36.722263,-86.5772177,success,"FLYING J TRAVEL PLAZA #661, Franklin, KY, USA"
52591,FLYING J TRAVEL PLAZA #749,"I-95, EXIT 104",Ruther Glen,VA,180,3.619,37.9408753,-77.4618647,success,"FLYING J TRAVEL PLAZA #749, Ruther Glen, VA, USA"
52594,PILOT TRAVEL CENTERS #348,"I-70, EXIT 32B",Bentleyville,PA,165,4.109,40.1167387,-80.0083855,success,"PILOT TRAVEL CENTERS #348, Bentleyville, PA, USA"
52595,7-ELEVEN #40281,"I-476,  EXIT 35/95",Jim Thorpe,PA,90,3.589,40.8636074,-75.7386948,success,"7-ELEVEN #40281, Jim Thorpe, PA, USA"
52597,7-ELEVEN #40278,"I-81, EXIT 44 & I-76",Plainfield,PA,70,3.96733333,40.203143,-77.2899837,success,"7-ELEVEN #40278, Plainfield, PA, USA"
52598,7-ELEVEN #40283,"I-76, EXIT 19/247",Middletown,PA,70,3.97066666,40.1995852,-76.7306615,success,"7-ELEVEN #40283, Middletown, PA, USA"
52599,7-ELEVEN #40285,"I-76, EXIT 21/286",Bowmansville,PA,208,3.97066666,40.1967609,-76.0174416,success,"7-ELEVEN #40285, Bowmansville, PA, USA"
52601,LOVES TRAVEL STOP #236,"I-40, EXIT 161 & SR-391",North Little Rock,AR,695,3.22066666,34.786307,-92.12432,success,"LOVES TRAVEL STOP #236, North Little Rock, AR, USA"
52602,7-ELEVEN #40277,"I-76, EXIT 16/226",Newburg,PA,70,4.299,40.8354038,-78.6769829,success,"7-ELEVEN #40277, Newburg, PA, USA"
52603,CASEYS #3364,US-281 & SR-200,Carrington,ND,341,3.439,47.4581962,-99.1181736,success,"CASEYS #3364, Carrington, ND, USA"
52605,PILOT TRAVEL CENTER #39,"I-57, EXIT 335",Monee,IL,290,3.559,41.427799,-87.757418,success,"PILOT TRAVEL CENTER #39, Monee, IL, USA"
52607,PILOT TRAVEL CENTERS #409,"I-40, EXIT 172",Dickson,TN,460,3.19233333,36.0766534,-87.3870096,success,"PILOT TRAVEL CENTERS #409, Dickson, TN, USA"
52608,PILOT #7971,"I-40, EXIT 133",Conover,NC,46,3.699,35.721269,-81.189213,success,"PILOT #7971, Conover, NC, USA"
52610,TA HARBORCREEK TRAVEL CENTER,"I-90, EXIT 35",Erie,PA,240,4.199,42.1294712,-80.0852695,success,"TA HARBORCREEK TRAVEL CENTER, Erie, PA, USA"
52611,STRIPES #40530,SR-239,Del Rio,TX,740,3.229,29.3694005,-100.8884071,success,"STRIPES #40530, Del Rio, TX, USA"
52612,STRIPES 7FLEET #42568,US-60 & CR-G,Hereford,TX,700,3.35066666,34.8245521,-102.398778,success,"STRIPES 7FLEET #42568, Hereford, TX, USA"
52615,PILOT TRAVEL CENTERS #4,"I-90, EXIT 151",Avon,OH,305,3.879,41.4516512,-82.0350598,success,"PILOT TRAVEL CENTERS #4, Avon, OH, USA"
52616,PILOT TRAVEL CENTER #28,I-69 EXIT 234,Daleville,IN,457,3.649,40.112706,-85.565788,success,"PILOT TRAVEL CENTER #28, Daleville, IN, USA"
52618,PILOT TRAVEL CENTERS #63,"I-85, EXIT 35",Piedmont,SC,30,3.22233333,34.7023389,-82.4645714,success,"PILOT TRAVEL CENTERS #63, Piedmont, SC, USA"
52620,GOODLAND 24/7 STORE,"I-70, EXIT 19",Goodland,KS,525,3.08733333,39.32627,-101.726729,success,"GOODLAND 24/7 STORE, Goodland, KS, USA"
52621,CORNER MARKET #111,"I-70, EXIT 27",Goodland,KS,525,3.059,39.350833,-101.710172,success,"CORNER MARKET #111, Goodland, KS, USA"
52622,STRIPES 7FLEET #42567,I-20,Stanton,TX,700,3.01566666,32.1292891,-101.788464,success,"STRIPES 7FLEET #42567, Stanton, TX, USA"
52623,TA WILLINGTON TRAVEL CENTER,"I-84, EXIT 71",Willington,CT,100,5.199,41.8757947,-72.2642761,success,"TA WILLINGTON TRAVEL CENTER, Willington, CT, USA"
52624,PILOT TRAVEL CENTERS #390,"I-84, EXIT 188 & US-395",Stanfield,OR,982,3.469,45.7804098,-119.217235,success,"PILOT TRAVEL CENTERS #390, Stanfield, OR, USA"
52625,FLYING J TRAVEL PLAZA #673,"I-44, EXIT 226 & SR-85",Sullivan,MO,540,3.324,38.2078684,-91.160072,success,"FLYING J TRAVEL PLAZA #673, Sullivan, MO, USA"
52626,FLYING J TRAVEL PLAZA #627,"I-95/SR-405, EXIT 29 & US-82/US-17/SR-25/SR-520",Brunswick,GA,75,3.39566666,31.1499528,-81.4914894,success,"FLYING J TRAVEL PLAZA #627, Brunswick, GA, USA"
52628,One9 Pride #1215,"I-10, EXIT 45",Salome,AZ,930,3.379,33.7811491,-113.6147146,success,"One9 Pride #1215, Salome, AZ, USA"
52629,LOVES TRAVEL STOPS #413,"I-90, EXIT 106 & US-97",Ellensburg,WA,977,3.889,47.008342,-120.586372,success,"LOVES TRAVEL STOPS #413, Ellensburg, WA, USA"
52630,PILOT TRAVEL CENTERS #386,"I-5, EXIT 263",Salem,OR,935,3.859,44.9391565,-123.033121,success,"PILOT TRAVEL CENTERS #386, Salem, OR, USA"
52632,LOVES TRAVEL STOP #451,"I-65, EXIT 95 & CR-500",Whiteland,IN,375,3.949,39.552794,-86.04434,success,"LOVES TRAVEL STOP #451, Whiteland, IN, USA"
52633,PILOT TRAVEL CENTERS #57,"I-40 & I-85, EXIT 152",Mebane,NC,65,3.959,36.0959715,-79.2669619,success,"PILOT TRAVEL CENTERS #57, Mebane, NC, USA"
52634,PETRO STOPPING CENTER #362,"I-80, EXIT 353",York,NE,330,3.299,40.8680593,-97.5919166,success,"PETRO STOPPING CENTER #362, York, NE, USA"
52635,E EXPRESS at MLK,"I-40 & I-35, EXIT 127",Oklahoma City,OK,483,2.889,35.5016787,-97.5296289,success,"E EXPRESS at MLK, Oklahoma City, OK, USA"
52636,LOVES TRAVEL STOP #414,"I-64, EXIT 25B & US-41",Haubstadt,IN,340,3.949,38.2050442,-87.5741876,success,"LOVES TRAVEL STOP #414, Haubstadt, IN, USA"
52638,STRIPES 7FLEET #42555,"I-20, EXIT 80 & SR-18",Monahans,TX,710,2.929,31.572437,-103.004199,success,"STRIPES 7FLEET #42555, Monahans, TX, USA"
52640,SPEEDWAY #8316,US-30 & US-41,Dyer,IN,290,3.649,41.492516,-87.5097276,success,"SPEEDWAY #8316, Dyer, IN, USA"
52641,PILOT TRAVEL CENTERS #71,"I-95, EXIT 109",Port Wentworth,GA,195,3.37233333,32.149092,-81.1631681,success,"PILOT TRAVEL CENTERS #71, Port Wentworth, GA, USA"
52642,One9 #61,"I-26, EXIT 52 & SR-56",Clinton,SC,30,3.099,34.5087191,-81.8583325,success,"One9 #61, Clinton, SC, USA"
52643,Minit Mart #3,HIGHWAY 277 & FM 1589,Eagle Pass,TX,693,3.199,28.709211,-100.4992936,success,"Minit Mart #3, Eagle Pass, TX, USA"
52644,ONE9 #058,"I-95, EXIT 180 & SR-48",Pleasant Hill,NC,205,3.399,36.5237812,-77.5874404,success,"ONE9 #058, Pleasant Hill, NC, USA"
52646,FLYING J TRAVEL PLAZA #619,"I-70, EXIT 285",Aurora,CO,800,3.39233333,39.7401441,-104.8733376,success,"FLYING J TRAVEL PLAZA #619, Aurora, CO, USA"
52647,FLYING J TRAVEL PLAZA #699,"I-70, EXIT 122",Millersport,OH,315,3.44566666,39.9000639,-82.534048,success,"FLYING J TRAVEL PLAZA #699, Millersport, OH, USA"
52648,Stripes #42566,US-67 & SR-158,Ballinger,TX,612,3.05566666,31.727627,-99.9570753,success,"Stripes #42566, Ballinger, TX, USA"
52649,FLYING J TRAVEL PLAZA #623,"I-10, EXIT 192 & US-90",Midway,FL,20,3.799,30.812192,-97.610793,success,"FLYING J TRAVEL PLAZA #623, Midway, FL, USA"
52651,TA NEW BRAUNFELS TRAVEL CENTER,"I-35, EXIT 193",New Braunfels,TX,740,3.449,29.7075901,-98.1317332,success,"TA NEW BRAUNFELS TRAVEL CENTER, New Braunfels, TX, USA"
52652,PILOT TRAVEL CENTERS #47,"I-275, EXIT 129",Georgetown,KY,410,3.20566666,38.2099837,-84.5597128,success,"PILOT TRAVEL CENTERS #47, Georgetown, KY, USA"
52656,TRAVELING TIGER CENTER,"I-10, EXIT 87",Sierra Blanca,TX,640,3.15566666,31.1778312,-105.357627,success,"TRAVELING TIGER CENTER, Sierra Blanca, TX, USA"
52658,LOVES TRAVEL STOP #274,"I-40, EXIT 221 & SR-27",Okemah,OK,560,3.35566666,35.42107,-96.30081,success,"LOVES TRAVEL STOP #274, Okemah, OK, USA"
52659,LOVES TRAVEL STOP #276,"I-10, EXIT 20",Lordsburg,NM,640,3.45733333,32.353575,-108.735783,success,"LOVES TRAVEL STOP #276, Lordsburg, NM, USA"
52661,LOVES TRAVEL STOP #281,"I-35 WEST, EXIT 40",Fort Worth,TX,630,3.18733333,32.598425,-97.317129,success,"LOVES TRAVEL STOP #281, Fort Worth, TX, USA"
52663,EXXON,"I-20/I-59, EXIT 17 & SR-28",Livingston,AL,705,2.979,32.6234147,-88.2072772,success,"EXXON, Livingston, AL, USA"
52664,PETRO STOPPING CENTER #378,I-81 EXIT 178B,Pittston,PA,200,4.16566666,41.3259134,-75.7893604,success,"PETRO STOPPING CENTER #378, Pittston, PA, USA"
52667,EXPRESS LANE TRAVEL CENTER,"I-20, EXIT 100 & US-80",Lawrence,MS,705,3.299,32.3251443,-89.2328394,success,"EXPRESS LANE TRAVEL CENTER, Lawrence, MS, USA"
52669,COLUMBIA TRUCK STOP,US-46,Columbia,NJ,115,3.079,40.9262077,-75.0926763,success,"COLUMBIA TRUCK STOP, Columbia, NJ, USA"
52674,FLYING J TRAVEL PLAZA #738,"I-20/FM707, EXIT 277",Tye,TX,575,3.124,32.4545421,-99.8685101,success,"FLYING J TRAVEL PLAZA #738, Tye, TX, USA"
52675,PILOT TRAVEL CENTER #907- TOWN PUMP,"I-94, EXIT 138",Miles City,MT,780,3.499,46.397371,-105.821386,success,"PILOT TRAVEL CENTER #907- TOWN PUMP, Miles City, MT, USA"
52676,PILOT TRAVEL CENTERS #336,"I-80, EXIT 97 & US-219",Du Bois,PA,14,4.034,40.3516409,-76.7164319,success,"PILOT TRAVEL CENTERS #336, Du Bois, PA, USA"
52678,STRIPES 7FLEET #42433,US-277,Bronte,TX,739,3.474,31.8873671,-100.29176,success,"STRIPES 7FLEET #42433, Bronte, TX, USA"
52679,LOVES TRAVEL STOP #404,"I-295, EXIT 56 & I-95, EXIT 7",Bordentown,NJ,150,3.979,40.119836,-74.707921,success,"LOVES TRAVEL STOP #404, Bordentown, NJ, USA"
52680,PILOT TRAVEL CENTER #91,"I-95, EXIT 329",Saint Johns,FL,75,3.424,30.761953,-81.650414,success,"PILOT TRAVEL CENTER #91, Saint Johns, FL, USA"
52683,PILOT TRAVEL CENTER #145,"I-40/US-71/US-62, EXIT 72 AND US-412",Springdale,AR,416,3.463,36.176671,-94.1933208,success,"PILOT TRAVEL CENTER #145, Springdale, AR, USA"
52684,KWIK STAR #348,US-30/US-67,Clinton,IA,270,3.624,41.8144739,-90.2413021,success,"KWIK STAR #348, Clinton, IA, USA"
52685,LOVES TRAVEL STOP #275,"I-40/US-63, EXIT 233 & SR-261",Palestine,AR,435,3.31566666,34.986453,-90.9046498,success,"LOVES TRAVEL STOP #275, Palestine, AR, USA"
52686,LOVES TRAVEL STOP #278,"I-40, EXIT 277",Joseph City,AZ,930,3.60733333,34.95484,-110.312041,success,"LOVES TRAVEL STOP #278, Joseph City, AZ, USA"
52687,LOVES TRAVEL STOP #286,"I-10, EXIT 17",Quartzsite,AZ,930,3.949,33.657386,-114.241524,success,"LOVES TRAVEL STOP #286, Quartzsite, AZ, USA"
52690,LOVES TRAVEL STOP #415,"I-95 & OKEECHOBEE RD, EXIT 129",Fort Pierce,FL,95,3.50566666,27.414304,-80.397918,success,"LOVES TRAVEL STOP #415, Fort Pierce, FL, USA"
52691,PILOT TRAVEL CENTERS #312,"I-20/SR-402, EXIT 5 & SR-100",Tallapoosa,GA,18,3.449,33.6825448,-85.2636464,success,"PILOT TRAVEL CENTERS #312, Tallapoosa, GA, USA"
52692,PILOT TRAVEL CENTER #249,"I-70/I-55, EXIT 18 & SR-162",Troy,IL,540,3.699,38.7311881,-89.9088284,success,"PILOT TRAVEL CENTER #249, Troy, IL, USA"
52697,FLYING J TRAVEL PLAZA #747,"I-15, EXIT 261",Springville,UT,835,3.76566666,40.1652447,-111.6114726,success,"FLYING J TRAVEL PLAZA #747, Springville, UT, USA"
60084,SUNSTOP #625,US-84,Ashford,AL,20,3.599,31.1838319,-85.2358439,success,"SUNSTOP #625, Ashford, AL, USA"
60106,SUNSTOP #619,US-84,Daleville,AL,720,3.399,31.3101719,-85.7129908,success,"SUNSTOP #619, Daleville, AL, USA"
60114,SUNSTOP #606,US-84/SR-167,Enterprise,AL,20,3.699,31.3151708,-85.8552161,success,"SUNSTOP #606, Enterprise, AL, USA"
60136,HOBO PANTRY #18,US-431,Headland,AL,20,3.599,31.3564695,-85.3278504,success,"HOBO PANTRY #18, Headland, AL, USA"
60145,OCS QUICK STOP,US-43/SR-13,Mount Vernon,AL,715,3.699,31.0851775,-88.0133325,success,"OCS QUICK STOP, Mount Vernon, AL, USA"
60147,HOP-IN FOOD STORES,US-82 & SR-22,Maplesville,AL,720,3.399,32.7884608,-86.8716549,success,"HOP-IN FOOD STORES, Maplesville, AL, USA"
60191,PILOT #1180,"I-10, EXIT 94",Tonopah,AZ,930,3.899,33.494842,-112.938087,success,"PILOT #1180, Tonopah, AZ, USA"
60206,TA EXPRESS #649,"I-25, EXIT 52",Walsenburg,CO,796,4.259,37.653776,-104.794607,success,"TA EXPRESS #649, Walsenburg, CO, USA"
60208,BERKSHIRE PETROLEUM,"I-91, EXIT 9",North Haven,CT,100,3.549,41.3503786,-72.8684642,success,"BERKSHIRE PETROLEUM, North Haven, CT, USA"
60220,ZELLWOOD TRUCK STOP,US-441,Zellwood,FL,140,3.499,28.7298898,-81.6025791,success,"ZELLWOOD TRUCK STOP, Zellwood, FL, USA"
60224,SUNSTOP #419,US-19,Camilla,GA,20,3.499,31.2312887,-84.2103726,success,"SUNSTOP #419, Camilla, GA, USA"
60226,CIRCLE K #2723903,US-82 & SR-520,Dawson,GA,20,3.499,31.7735001,-84.4465827,success,"CIRCLE K #2723903, Dawson, GA, USA"
60229,96 TRAVEL PLAZA,"I-16, EXIT 24",Jeffersonville,GA,85,3.399,32.6876606,-83.3470598,success,"96 TRAVEL PLAZA, Jeffersonville, GA, USA"
60230,CIRCLE K #2745152,US-19,Pelham,GA,20,3.499,31.1276849,-84.1518466,success,"CIRCLE K #2745152, Pelham, GA, USA"
60242,KWIK STAR #711,US-18/US-52,Monona,IA,565,3.624,43.0527391,-91.3896122,success,"KWIK STAR #711, Monona, IA, USA"
60243,PETRO MART,"I-29, EXIT 112",Onawa,IA,527,3.15733333,42.0268269,-96.0974618,success,"PETRO MART, Onawa, IA, USA"
60245,STINKER #74,"I-84, EXIT 137",Bliss,ID,785,3.634,-61.2176474,-55.3747109,success,"STINKER #74, Bliss, ID, USA"
60248,METRO,"I-95, EXIT 12",Avenel,NJ,115,3.299,40.5765027,-74.2749836,success,"METRO, Avenel, NJ, USA"
60250,ELIZABETH TRUCK STOP,"I-95, EXIT 13A & SR-81",Elizabethport,NJ,115,3.399,40.6501031,-74.1870888,success,"ELIZABETH TRUCK STOP, Elizabethport, NJ, USA"
60255,HUCKS FOOD & FUEL #186,US-51/CR-1450 & US-136,Heyworth,IL,368,3.479,40.313378,-88.9736633,success,"HUCKS FOOD & FUEL #186, Heyworth, IL, USA"
